FB,"2019-05-09 15:32:00",188.81,188.91,188.78,188.91,28989
FB,"2019-05-09 15:31:00",188.69,188.863,188.61,188.84,19748
FB,"2019-05-09 15:30:00",188.51,188.695,188.51,188.6694,25902
FB,"2019-05-09 15:29:00",188.42,188.46,188.33,188.44,15845
FB,"2019-05-09 15:28:00",188.41,188.49,188.4,188.4,10321
FB,"2019-05-09 15:27:00",188.36,188.44,188.3356,188.4051,12895
FB,"2019-05-09 15:26:00",188.24,188.3699,188.22,188.3518,14644
FB,"2019-05-09 15:25:00",188.22,188.3,188.19,188.22,16259
FB,"2019-05-09 15:24:00",188.26,188.29,188.2,188.21,20783
FB,"2019-05-09 15:23:00",188.31,188.35,188.22,188.22,24513
FB,"2019-05-09 15:22:00",188.36,188.43,188.35,188.35,18392
FB,"2019-05-09 15:21:00",188.387,188.45,188.35,188.36,16550
FB,"2019-05-09 15:20:00",188.4031,188.42,188.37,188.39,5418
FB,"2019-05-09 15:19:00",188.2023,188.28,188.19,188.28,27651
FB,"2019-05-09 15:18:00",188.31,188.36,188.16,188.19,0
FB,"2019-05-09 15:17:00",188.32,188.38,188.27,188.27,11403
FB,"2019-05-09 15:16:00",188.33,188.38,188.25,188.31,17164
FB,"2019-05-09 15:15:00",188.284,188.32,188.17,188.32,23906
FB,"2019-05-09 15:14:00",188.2,188.28,188.18,188.27,10683
FB,"2019-05-09 15:13:00",188.13,188.26,188.07,188.2082,16787
FB,"2019-05-09 15:12:00",188.046,188.22,188.046,188.17,17884
FB,"2019-05-09 15:11:00",188.06,188.1093,187.94,188.0,22961
FB,"2019-05-09 15:10:00",188.01,188.12,187.93,188.06,26741
FB,"2019-05-09 15:09:00",188.1333,188.24,187.97,187.99,34697
FB,"2019-05-09 15:08:00",188.31,188.33,188.1118,188.14,20425
FB,"2019-05-09 15:07:00",188.3,188.4,188.1803,188.32,20032
FB,"2019-05-09 15:06:00",188.4,188.52,188.3,188.3201,19764
FB,"2019-05-09 15:05:00",188.45,188.47,188.38,188.38,9779
FB,"2019-05-09 15:04:00",188.4,188.5,188.3605,188.42,10783
FB,"2019-05-09 15:03:00",188.19,188.39,188.14,188.3301,19800
FB,"2019-05-09 15:02:00",188.3,188.32,188.1,188.22,29991
