TSLA,2019-05-09,250.02,258.3499,236.9434,242.0545,32687857
TSLA,2019-05-03,235.86,256.61,231.5,255.03,78749568
TSLA,2019-04-26,269.0,269.68,231.13,235.14,78028556
TSLA,2019-04-18,268.63,275.0,258.63,273.26,28314302
TSLA,2019-04-12,277.69,281.16,265.6,267.7,39957682
TSLA,2019-04-05,282.62,296.17,260.59,274.96,58278229
TSLA,2019-03-29,259.71,280.33,254.46,279.86,39110574
TSLA,2019-03-22,276.0,278.05,263.46,264.53,43682541
TSLA,2019-03-15,283.52,295.39,274.4,275.43,43630112
TSLA,2019-03-08,298.12,299.0,270.1,284.14,64459151
TSLA,2019-03-01,297.91,320.0,288.7701,294.79,59824993
TSLA,2019-02-22,306.56,311.5442,290.5,294.71,25960300
TSLA,2019-02-15,311.6,318.6,301.0,307.88,26894679
TSLA,2019-02-08,312.98,324.24,298.5,305.8,31498216
TSLA,2019-02-01,292.91,316.1,287.75,312.21,42147975
TSLA,2019-01-25,304.82,308.0,279.2831,297.04,39866967
TSLA,2019-01-18,342.38,352.0,299.7301,302.26,43823109
TSLA,2019-01-11,321.72,348.41,317.7508,347.26,31088092
TSLA,2019-01-04,337.79,339.21,297.38,317.69,32320286
TSLA,2018-12-28,313.5,336.24,294.09,333.87,32237176
TSLA,2018-12-21,362.0,365.7,311.869,319.77,40136847
TSLA,2018-12-14,360.0,377.87,353.12,365.71,31652681
TSLA,2018-12-07,360.0,379.49,350.76,357.965,36122141
TSLA,2018-11-30,325.0,351.6,325.0,350.48,27187638
TSLA,2018-11-23,356.34,366.75,325.55,325.83,26603030
TSLA,2018-11-16,348.37,355.7,330.34,354.31,29262317
TSLA,2018-11-09,340.5,357.5755,330.14,350.51,34157979
TSLA,2018-11-02,337.47,349.2,322.26,346.41,47045182
TSLA,2018-10-26,260.68,339.9,252.59,330.9,92952515
TSLA,2018-10-19,259.06,282.7,253.5,260.0,39178641
TSLA,2018-10-12,264.52,267.7599,247.77,258.78,53717647
TSLA,2018-10-05,305.77,316.84,260.0,261.95,69274845
TSLA,2018-09-28,298.48,314.96,260.56,264.77,59326690
TSLA,2018-09-21,290.04,305.98,275.5,299.1,44129916
TSLA,2018-09-14,273.26,297.3256,271.0,295.2,46574892
TSLA,2018-09-07,296.94,298.19,252.2548,263.24,46043981
TSLA,2018-08-31,318.0,322.435,297.72,301.66,40767581
TSLA,2018-08-24,291.7035,327.32,288.2,322.82,45270370
TSLA,2018-08-17,361.13,363.19,303.53,305.5,51574211
TSLA,2018-08-10,345.46,387.46,339.1501,355.49,92747117
TSLA,2018-08-03,295.9,355.0,286.13,348.17,58891866
TSLA,2018-07-27,301.84,310.7,292.5452,297.18,38011759
TSLA,2018-07-20,311.71,325.5,306.25,313.58,31520990
TSLA,2018-07-13,311.99,327.6771,308.0,318.87,33549263
TSLA,2018-07-06,360.07,364.78,296.22,308.9,57384228
TSLA,2018-06-29,330.12,357.02,325.799,342.95,37607919
TSLA,2018-06-22,355.4,373.73,332.0,333.63,51451989
TSLA,2018-06-15,322.51,364.67,322.5,358.17,66829957
TSLA,2018-06-08,294.34,330.0,286.74,317.66,52110709
TSLA,2018-06-01,278.51,295.005,276.15,291.82,24500433
TSLA,2018-05-25,281.33,291.49,273.422,278.85,32165170
TSLA,2018-05-18,303.32,304.94,274.0,276.82,34152495
TSLA,2018-05-11,297.5,312.99,295.17,301.06,30666799
TSLA,2018-05-04,293.61,306.85,275.23,294.09,43745629
TSLA,2018-04-27,291.29,294.47,276.5,294.075,23312899
TSLA,2018-04-20,299.0,301.01,282.51,290.24,31614738
